0.00100,0.00000,0.00012,0.00000,1.77491,0.00017,0.00022,0.00110
0.00200,0.00000,0.00066,0.00000,1.78377,0.00019,0.00018,0.00115
0.00300,0.00000,0.00554,0.00000,1.78070,0.00019,0.00018,0.00123
0.00400,0.00000,0.01831,0.00000,1.81537,0.00019,0.00018,0.00133
0.00500,0.00000,0.03843,0.00000,1.84191,0.00021,0.00017,0.00139
0.00600,0.00000,0.07013,0.00000,1.89251,0.00019,0.00017,0.00153
0.00700,0.00000,0.10494,0.00000,1.91669,0.00020,0.00017,0.00160
0.00800,0.00000,0.14708,0.00000,1.90651,0.00019,0.00018,0.00165
0.00900,0.00000,0.18284,0.00000,1.91853,0.00019,0.00018,0.00169
